ISO2,ISO3,COUNTRY,REGION,LDC,LLDC,SIDS,YEAR,POP,POP_RANK,POP_PERCENTILE,PIP,PIP_RANK,PIP_PERCENTILE,IP,IP_1,IP_2,IP_3,IP_4,IP_5,IP_6,PEP,PEP_RANK,PEP_PERCENTILE,EP,EP_1,EP_2,EP_3,EP_4,POP_R,POP_R_RANK,POP_R_PERCENTILE,PARTY_CODE,PARTY_NAME
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2017,9.876272585931558,11.0,0.5238095238095238,8.312577777777777,15.0,0.3636363636363636,21.20555555555556,13.433333333333335,34.5,15.0,5.800000000000001,13.2,45.3,11.439967394085338,10.0,0.5714285714285714,29.183590291034022,34.35963629720205,36.25555177111717,24.7,21.419173095816863,0.392,12.0,0.5217391304347826,PNM,People-s National Movement
UY,URY,Uruguay,South America,0,0,0,2017,10.484786469690562,10.0,0.5714285714285714,6.211573333333334,17.0,0.2727272727272727,12.844444444444449,7.266666666666666,18.1,10.700000000000005,6.5,4.7,29.8,14.757999606047791,7.0,0.7142857142857143,30.516955347493365,31.779558692752275,37.67305858310626,32.9,19.71520411411492,0.4836,10.0,0.6086956521739131,FA/EP,Broad Front / Progressive Encounter
VE,VEN,Venezuela,South America,0,0,0,2017,78.04430537094873,1.0,1.0,88.06897222222223,1.0,1.0,89.31944444444446,87.96666666666665,92.85,67.69999999999999,97.3,96.9,93.2,68.01963851967523,1.0,1.0,68.98543460413309,73.79587399433109,56.093290190735694,91.06666666666666,54.985907564798914,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2018,6.171661379414219,17.0,0.2,6.075688888888885,19.0,0.1428571428571428,36.71111111111111,26.066666666666663,50.400000000000006,21.599999999999994,33.4,29.6,59.2,6.267633869939554,14.0,0.35,37.87089951625111,44.99780724145017,32.04209809264305,46.23333333333333,28.210359397577896,0.1654999999999999,17.0,0.2727272727272727,PRO,Republican Proposal
BB,BRB,Barbados,Caribbean,0,0,1,2018,11.513859544945705,8.0,0.65,8.965675,12.0,0.4761904761904761,24.29722222222222,14.133333333333333,29.950000000000003,26.8,13.7,12.6,48.6,14.062044089891408,9.0,0.6,38.10852056881141,35.29809463950846,31.133617166212534,51.66666666666666,34.33570380285798,0.369,11.0,0.5454545454545454,BLP,Barbados Labour Party
BO,BOL,Bolivia,South America,0,1,0,2018,45.47208415616697,2.0,0.95,59.34409333333334,3.0,0.9047619047619048,68.55833333333334,62.7,72.25,61.3,67.60000000000001,66.5,81.0,31.60007497900061,3.0,0.9,36.50655612176595,59.44445395509259,27.317438692098097,30.83333333333333,28.430998506539808,0.8656,3.0,0.9090909090909092,MAS,Movement for Socialism
BR,BRA,Brazil,South America,0,0,0,2018,8.14805432643485,12.0,0.45,8.728402777777777,13.0,0.4285714285714285,40.59722222222222,21.13333333333333,65.35,20.599999999999994,62.1,30.2,44.2,7.5677058750919235,11.0,0.5,35.198631977171736,52.115100268214114,33.31281956888529,26.2,29.16660807158754,0.215,14.0,0.4090909090909091,PMDB,Partido do Movimento Democrático Brasileiro
CL,CHL,Chile,South America,0,0,0,2018,2.4199546476079004,20.0,0.05,1.7931777777777778,21.0,0.0476190476190476,11.797222222222222,5.033333333333336,21.95,2.1000000000000085,5.1,4.5,32.099999999999994,3.0467315174380225,19.0,0.1,20.04428629893436,36.164585704043965,15.52347286890054,15.866666666666664,12.622419956126272,0.152,18.0,0.2272727272727272,RN,National Renewal
CO,COL,Colombia,South America,0,0,0,2018,14.450092170692258,6.0,0.75,14.786783333333332,6.0,0.7619047619047619,31.39444444444445,19.26666666666667,50.4,18.40000000000001,34.2,26.8,39.3,14.113401008051186,8.0,0.65,29.964757978877252,38.11587291591672,21.387704359673016,35.36666666666667,24.988787973252627,0.471,9.0,0.6363636363636364,Partido-U,Social Party of National Unity
CR,CRI,Costa Rica,Central America,0,0,0,2018,12.86226911130727,7.0,0.7,11.226044444444446,8.0,0.6666666666666666,18.46388888888889,4.433333333333337,32.95,3.9000000000000057,17.7,6.6000000000000005,45.2,14.498493778170094,7.0,0.7,23.846206871990287,35.90606124499932,21.07032898669536,21.666666666666668,16.741770589599795,0.608,7.0,0.7272727272727273,PAC,Citizens' Action Party
NA,CUB,Cuba,Caribbean,0,0,1,2018,,,,,,,,88.13333333333333,,90.0,57.2,83.2,,,,,,,,,,0.791,4.0,0.8636363636363636,PCC,Communist Party of Cuba
DO,DOM,Dominican Republic,Caribbean,0,0,1,2018,6.549849253867935,15.0,0.3,9.46553611111111,10.0,0.5714285714285714,71.16944444444444,71.76666666666667,73.44999999999999,86.9,73.1,73.5,48.3,3.634162396624759,18.0,0.15,27.324529297930518,50.04406139411777,9.05272479564033,27.633333333333336,22.567997668630625,0.133,21.0,0.0909090909090909,PLD,Dominican Liberation Party
EC,ECU,Ecuador,South America,0,0,0,2018,38.379643798120654,4.0,0.85,42.722427777777774,4.0,0.8571428571428571,48.21944444444444,42.366666666666674,57.95,29.80000000000001,46.1,49.8,63.3,34.03685981846353,2.0,0.95,38.41632033686629,53.37673290228897,21.806096730245237,46.63333333333333,31.84911838159762,0.886,2.0,0.9545454545454546,PAIS,PAIS Alliance
SV,SLV,El Salvador,Central America,0,0,0,2018,27.49963135922521,5.0,0.8,37.87,5.0,0.8095238095238095,52.59722222222222,43.833333333333336,67.25,37.3,59.7,44.8,62.7,17.129262718450423,5.0,0.8,23.79064266451448,49.66282587973557,8.242643051771104,20.066666666666663,17.19043505988457,0.72,5.0,0.8181818181818182,FMLN,Farabundo Martí National Liberation Front
GT,GTM,Guatemala,Central America,0,0,0,2018,7.178873466568637,14.0,0.35,10.00805,9.0,0.6190476190476191,56.225,38.6,78.45,27.0,84.2,49.5,59.6,4.349696933137277,15.0,0.3,24.43649962436672,50.41788730442912,8.805347411444146,24.133333333333336,14.389430448260285,0.178,16.0,0.3181818181818182,FCN,National Convergence Front
GY,GUY,Guyana,South America,0,0,1,2018,,,,9.253888888888888,11.0,0.5238095238095238,46.26944444444444,41.36666666666667,48.150000000000006,63.3,31.1,35.8,57.9,,,,,44.10528634407721,,46.9,31.94303846412016,0.2,15.0,0.3636363636363636,PNC,People's National Congress - Reform
HT,HTI,Haiti,Haiti,1,0,1,2018,,,,,,,67.9888888888889,60.633333333333326,82.5,19.69999999999999,89.60000000000001,80.60000000000001,74.9,,,,33.41419304880305,48.585358135878685,8.790531335149865,50.36666666666667,25.91421605751698,,,,,
HN,HND,Honduras,Central America,0,0,0,2018,2.5575580007699363,19.0,0.1,3.7473333333333327,20.0,0.0952380952380952,68.13333333333333,58.79999999999999,76.6,65.8,81.39999999999999,70.5,55.7,1.3677826682065402,20.0,0.05,24.868775785573455,47.84617151664384,7.599999999999994,22.066666666666663,21.96226495898334,0.055,22.0,0.0454545454545454,PNH,National Party of Honduras
JM,JAM,Jamaica,Caribbean,0,0,1,2018,7.198853639605947,13.0,0.4,6.973200000000001,16.0,0.2857142857142857,23.40000000000001,13.200000000000005,38.4,17.60000000000001,16.2,15.9,39.1,7.424507279211893,12.0,0.45,24.91445395708689,31.42819184577276,17.04861512836778,22.666666666666668,28.51434218754035,0.298,13.0,0.4545454545454545,JLP,Jamaica Labour Party
MX,MEX,Mexico,Central America,0,0,0,2018,5.454518103026143,18.0,0.15,6.9253,17.0,0.238095238095238,50.18333333333333,43.30000000000001,66.0,47.2,58.9,44.3,41.4,3.983736206052287,16.0,0.25,28.867653667045555,42.255903914646346,19.997649863760216,36.93333333333333,16.28372755644233,0.138,20.0,0.1363636363636363,PRI,Institutional Revolutionary Party
NI,NIC,Nicaragua,Central America,0,0,0,2018,40.32764449758149,3.0,0.9,61.068366666666655,2.0,0.9523809523809524,88.63333333333333,97.0,82.6,95.9,89.4,96.7,70.2,19.586922328496325,4.0,0.85,28.4280440181369,48.75985002335809,19.950000000000003,25.666666666666668,19.33565938252285,0.689,6.0,0.7727272727272727,FSLN,Sandinista National Liberation Front
PA,PAN,Panama,Central America,0,0,0,2018,10.389200686236478,10.0,0.55,13.402756666666669,7.0,0.7142857142857143,41.21388888888889,35.43333333333333,54.75,26.3,48.3,43.4,39.1,7.37564470580629,13.0,0.4,22.68033427369708,39.93642254505133,17.243801089918257,16.833333333333332,16.707780126485403,0.3252,12.0,0.5,PPA,Panamenista Party / Authentic Panameñista Party
PY,PRY,Paraguay,South America,0,1,0,2018,6.172721530278993,16.0,0.25,8.489088888888887,15.0,0.3333333333333333,58.14444444444444,44.36666666666667,73.7,37.0,75.7,56.39999999999999,61.7,3.8563541716691008,17.0,0.2,26.413384737459594,45.91632410995468,12.243528610354218,22.53333333333333,24.96035289619616,0.146,19.0,0.1818181818181818,ANR-PC,National Republican Association - Colorado Party
PE,PER,Peru,South America,0,0,0,2018,,,,,,,25.39444444444445,16.36666666666667,43.0,3.799999999999997,22.6,23.5,43.1,,,,18.302527382198303,34.897063446871805,7.020708446866486,18.96666666666667,12.325670968388266,,,,,
SR,SUR,Suriname,South America,0,0,1,2018,,,,,,,31.897222222222226,23.03333333333333,40.45,21.5,20.8,25.3,60.3,,,,37.07889922168528,49.60568407462174,30.83858540968128,39.833333333333336,28.03799406910476,,,,,
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2018,9.787198908894627,11.0,0.5,8.579355555555555,14.0,0.3809523809523809,21.88611111111111,14.066666666666668,36.35,16.799999999999997,5.800000000000001,13.2,45.1,10.995042262233705,10.0,0.55,28.04857719957577,34.6116285526584,29.34434604904632,24.2,24.03833419659836,0.392,10.0,0.5909090909090909,PNM,People-s National Movement
UY,URY,Uruguay,South America,0,0,0,2018,10.503372063251952,9.0,0.6,6.177425000000001,18.0,0.1904761904761904,12.875000000000002,7.300000000000002,17.450000000000003,10.700000000000005,6.5,4.6,30.700000000000003,14.829319126503904,6.0,0.75,30.90729288558546,32.63812161047714,38.2725136239782,33.1,19.618536307886487,0.4798,8.0,0.6818181818181818,FA/EP,Broad Front / Progressive Encounter
VE,VEN,Venezuela,South America,0,0,0,2018,79.80739764332718,1.0,1.0,91.06257777777778,1.0,1.0,92.35555555555555,91.73333333333332,94.9,77.6,97.3,97.8,94.8,68.55221750887658,1.0,1.0,69.52557556681195,78.21134355416666,58.5182901907357,96.66666666666669,44.70600185567879,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2019,7.185886716084349,13.0,0.3333333333333333,7.055599999999999,15.0,0.2631578947368421,37.93333333333333,28.3,52.4,24.700000000000003,38.3,31.7,52.2,7.316173432168698,11.0,0.4444444444444444,39.33426576434784,45.67188131552424,31.346559945504083,43.26666666666667,37.051955129696346,0.186,15.0,0.3,PRO,Republican Proposal
BB,BRB,Barbados,Caribbean,0,0,1,2019,10.672889170349835,8.0,0.6111111111111112,8.41935,13.0,0.3684210526315789,22.816666666666663,13.899999999999997,27.8,26.8,9.4,11.9,47.1,12.926428340699676,8.0,0.6111111111111112,35.030971113007254,35.346242787656614,31.133617166212534,37.23333333333333,36.41069116482652,0.369,10.0,0.55,BLP,Barbados Labour Party
BO,BOL,Bolivia,South America,0,1,0,2019,46.21778777395103,2.0,0.9444444444444444,60.74323055555556,3.0,0.8947368421052632,70.71388888888889,66.53333333333333,74.05000000000001,64.6,67.80000000000001,71.8,79.5,31.6923449923465,3.0,0.8888888888888888,36.89446448468743,58.878713214351855,27.317438692098097,30.4,30.98170603229974,0.859,4.0,0.85,MAS,Movement for Socialism
BR,BRA,Brazil,South America,0,0,0,2019,,,,,,,44.16944444444445,26.066666666666677,69.65,23.5,67.4,35.7,42.7,,,,34.75979346810534,52.05885026821412,33.34955722070845,24.83333333333333,28.79743305016548,,,,,
CL,CHL,Chile,South America,0,0,0,2019,2.355603657743163,18.0,0.0555555555555555,1.7091555555555558,19.0,0.0526315789473684,11.244444444444444,4.666666666666667,21.1,1.7000000000000028,4.5,4.2,31.3,3.00205175993077,17.0,0.1111111111111111,19.75034052586033,35.54768755589582,15.685047683923706,15.166666666666666,12.60196019695514,0.152,17.0,0.2,RN,National Renewal
CO,COL,Colombia,South America,0,0,0,2019,11.184470738560622,7.0,0.6666666666666666,11.002377777777776,7.0,0.6842105263157895,30.905555555555555,20.633333333333336,47.9,20.700000000000003,29.3,26.1,40.8,11.366563699343466,9.0,0.5555555555555556,31.928549717256928,41.18462291591671,23.60330381471389,34.800000000000004,28.12627213839709,0.356,11.0,0.5,CD,Democratic Centre
CR,CRI,Costa Rica,Central America,0,0,0,2019,12.564227687488872,6.0,0.7222222222222222,10.420444444444444,8.0,0.631578947368421,17.13888888888889,4.333333333333338,30.6,3.9000000000000057,15.7,6.6000000000000005,41.7,14.7080109305333,6.0,0.7222222222222222,24.190807451535036,36.27272791166599,19.869175749318792,22.266666666666666,18.354659478488685,0.608,7.0,0.7,PAC,Citizens' Action Party
NA,CUB,Cuba,Caribbean,0,0,1,2019,,,,,,,,88.06666666666666,,90.0,57.2,83.6,,,,,,,,,,0.791,5.0,0.8,PCC,Communist Party of Cuba
DO,DOM,Dominican Republic,Caribbean,0,0,1,2019,6.523641154588743,15.0,0.2222222222222222,9.497308333333333,10.0,0.5263157894736842,71.40833333333332,71.5,74.94999999999999,86.9,73.1,72.6,49.4,3.549973975844156,16.0,0.1666666666666666,26.69153365296357,50.10702435708074,9.05272479564033,26.766666666666666,20.83971879246657,0.133,19.0,0.1,PLD,Dominican Liberation Party
EC,ECU,Ecuador,South America,0,0,0,2019,38.11093493507249,4.0,0.8333333333333334,42.31634444444445,5.0,0.7894736842105263,47.76111111111111,41.16666666666666,60.400000000000006,26.40000000000001,46.1,48.4,64.1,33.90552542570053,2.0,0.9444444444444444,38.26808738792385,53.462149568955645,20.581096730245235,45.5,33.52910325249451,0.886,3.0,0.9,PAIS,PAIS Alliance
SV,SLV,El Salvador,Central America,0,0,0,2019,,,,,,,47.23611111111112,42.26666666666667,62.15,27.0,47.7,41.9,62.4,,,,24.371521024661007,49.44060365751335,8.474250681198903,20.33333333333333,19.23789642659844,,,,,
GT,GTM,Guatemala,Central America,0,0,0,2019,7.244555201607492,12.0,0.3888888888888889,10.1104,9.0,0.5789473684210527,56.8,40.1,78.9,25.0,84.2,52.900000000000006,59.7,4.378710403214982,14.0,0.2777777777777778,24.59949664727518,48.503072489614304,8.655483651226149,24.33333333333333,16.906097114926943,0.178,16.0,0.25,FCN,National Convergence Front
GY,GUY,Guyana,South America,0,0,1,2019,,,,9.322777777777778,11.0,0.4736842105263157,46.61388888888889,41.23333333333333,48.15,65.4,29.5,37.1,58.3,,,,,44.80899004778092,,47.7,34.506299141308794,0.2,14.0,0.35,PNC,People's National Congress - Reform
HT,HTI,Haiti,Haiti,1,0,1,2019,,,,,,,71.70833333333333,63.1,84.65,21.5,89.60000000000001,81.8,89.6,,,,34.55024628954379,52.879571098841645,8.290531335149865,51.16666666666666,25.864216057516984,,,,,
HN,HND,Honduras,Central America,0,0,0,2019,2.614539691407217,17.0,0.1111111111111111,3.809819444444445,18.0,0.1052631578947368,69.26944444444445,60.86666666666667,78.05,69.0,81.39999999999999,69.69999999999999,56.6,1.41925993836999,18.0,0.0555555555555555,25.80472615218164,48.82117151664384,7.599999999999994,22.33333333333333,24.46439975874938,0.055,20.0,0.05,PNH,National Party of Honduras
JM,JAM,Jamaica,Caribbean,0,0,1,2019,6.973637949356975,14.0,0.2777777777777778,6.666922222222222,16.0,0.2105263157894736,22.372222222222224,12.033333333333331,35.6,16.10000000000001,16.2,15.0,39.3,7.2803536764917265,12.0,0.3888888888888889,24.430717035207135,31.661525179106096,13.861115128367778,22.46666666666667,29.73356116668801,0.298,12.0,0.45,JLP,Jamaica Labour Party
MX,MEX,Mexico,Central America,0,0,0,2019,37.806239674316274,5.0,0.7777777777777778,46.36761111111111,4.0,0.8421052631578947,47.31388888888889,43.73333333333333,58.35,56.2,43.0,41.7,40.9,29.24486823752144,4.0,0.8333333333333334,29.841702283185143,42.15590391464635,20.67884877384196,38.03333333333333,18.498723110918935,0.98,2.0,0.95,MORENA,National Regeneration Movement
NI,NIC,Nicaragua,Central America,0,0,0,2019,40.63123512258149,3.0,0.8888888888888888,60.986069444444425,2.0,0.9473684210526316,88.51388888888887,97.33333333333331,84.55000000000001,95.9,89.4,97.3,66.6,20.276400800718545,5.0,0.7777777777777778,29.428738462581343,50.15985002335808,19.950000000000003,25.766666666666666,21.83843716030062,0.689,6.0,0.75,FSLN,Sandinista National Liberation Front
PA,PAN,Panama,Central America,0,0,0,2019,8.678224714020594,11.0,0.4444444444444444,11.237466666666666,6.0,0.7368421052631579,41.46666666666666,35.6,56.8,26.3,47.7,42.8,39.6,6.118982761374523,13.0,0.3333333333333333,22.57927218219381,40.203089211718,17.243801089918257,16.866666666666664,16.003531760472328,0.271,13.0,0.4,PPA,Panamenista Party / Authentic Panameñista Party
PY,PRY,Paraguay,South America,0,1,0,2019,6.129598004707145,16.0,0.1666666666666666,8.381211111111112,14.0,0.3157894736842105,57.40555555555556,43.333333333333336,74.2,35.0,73.9,57.49999999999999,60.5,3.8779848983031786,15.0,0.2222222222222222,26.56154039933684,46.33484262847321,12.625,22.4,24.88631896887416,0.146,18.0,0.15,ANR-PC,National Republican Association - Colorado Party
PE,PER,Peru,South America,0,0,0,2019,,,,,,,26.719444444444445,16.066666666666666,46.35,4.5,24.5,25.0,43.9,,,,18.631330112039866,36.104470854279214,7.047956403269744,18.7,12.672893190610488,,,,,
SR,SUR,Suriname,South America,0,0,1,2019,,,,,,,32.96388888888889,26.13333333333333,42.65,29.5,20.8,27.800000000000004,50.9,,,,38.28472619187546,49.60568407462174,30.83858540968128,38.0,34.69463528319881,,,,,
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2019,9.918235541024224,10.0,0.5,8.481355555555556,12.0,0.4210526315789473,21.63611111111111,12.966666666666669,36.45,13.5,5.800000000000001,13.4,47.7,11.35511552649289,10.0,0.5,28.96713144513492,34.96348040451025,29.34434604904632,24.96666666666667,26.594032660316444,0.392,9.0,0.6,PNM,People-s National Movement
UY,URY,Uruguay,South America,0,0,0,2019,10.42846453611039,9.0,0.5555555555555556,6.326833333333333,17.0,0.1578947368421052,13.291666666666666,7.300000000000002,18.65,10.700000000000005,6.5,4.9,31.700000000000003,14.530095738887448,7.0,0.6666666666666666,30.5254112161501,32.67145494381048,36.71938010899183,32.36666666666667,20.34414314513141,0.476,8.0,0.65,FA/EP,Broad Front / Progressive Encounter
VE,VEN,Venezuela,South America,0,0,0,2019,80.97760600297126,1.0,1.0,90.4600222222222,1.0,1.0,91.74444444444444,91.46666666666664,94.7,76.5,97.3,98.1,92.4,71.4951897837203,1.0,1.0,72.51033446624777,79.2259268875,58.5182901907357,96.66666666666669,55.63045412008872,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2020,,,,,,,35.84444444444444,26.166666666666668,44.9,24.700000000000003,39.5,30.3,49.5,,,,44.73517727603501,43.97581650070942,39.384707084468666,45.43333333333334,50.14685218562861,,,,FPV-PJ,Front for Victory
BB,BRB,Barbados,Caribbean,0,0,1,2020,,,,,,,22.794444444444448,13.566666666666665,32.7,25.8,9.4,11.9,43.4,,,,36.32209223679904,35.47957612098995,33.333617166212534,37.36666666666667,39.10850899332699,,,,,
BO,BOL,Bolivia,South America,0,1,0,2020,,,,,,,60.03055555555554,52.23333333333333,70.65,30.200000000000003,64.4,62.8,79.9,,,,37.97232686053791,59.13079654768519,27.317438692098097,30.03333333333333,35.40773886903499,,,,,
BR,BRA,Brazil,South America,0,0,0,2020,,,,,,,42.56388888888889,26.33333333333333,60.75,23.5,67.10000000000001,35.0,42.7,,,,37.10712795676917,51.19218360154745,40.48852179836512,24.266666666666666,32.48113976049745,,,,,
CL,CHL,Chile,South America,0,0,0,2020,,,,,,,9.94722222222222,4.033333333333336,15.549999999999995,1.7999999999999972,4.5,3.7,30.099999999999994,,,,22.65692222392657,36.451391259599525,23.81856267029972,14.933333333333332,15.424401632473703,,,,RN,National Renewal
CO,COL,Colombia,South America,0,0,0,2020,,,,,,,31.141666666666666,23.000000000000004,42.15,25.700000000000003,30.4,26.700000000000003,38.9,,,,32.485674208314016,41.46378958258339,25.995061307901903,34.166666666666664,28.317179276104103,,,,CD,Democratic Centre
CR,CRI,Costa Rica,Central America,0,0,0,2020,,,,,,,15.480555555555554,4.333333333333338,29.25,3.9000000000000057,15.7,6.4,33.3,,,,25.083124147875218,36.50606124499932,21.53130108991826,22.933333333333334,19.36180092324997,,,,,
DO,DOM,Dominican Republic,Caribbean,0,0,1,2020,,,,,,,55.786111111111104,49.06666666666666,58.85,82.1,48.9,51.6,44.2,,,,27.48647009849217,48.03619102374741,9.05272479564033,28.83333333333333,24.023631241247585,,,,,
EC,ECU,Ecuador,South America,0,0,0,2020,,,,,,,44.12222222222223,37.23333333333333,57.0,19.0,47.4,44.5,59.6,,,,38.49921592017705,53.56214956895564,20.581096730245235,43.0,36.85361738150733,,,,,
SV,SLV,El Salvador,Central America,0,0,0,2020,,,,,,,53.14722222222222,49.53333333333333,65.85,29.700000000000003,63.3,52.1,58.4,,,,25.312398669839855,50.64060365751336,7.888419618528608,20.46666666666667,22.253904736650803,,,,,
GT,GTM,Guatemala,Central America,0,0,0,2020,,,,,,,55.00277777777779,39.366666666666674,75.35000000000001,28.10000000000001,80.30000000000001,52.400000000000006,54.5,,,,24.50132357216169,45.503072489614304,8.655483651226149,24.2,19.64673814780634,,,,,
GY,GUY,Guyana,South America,0,0,1,2020,,,,,,,48.62222222222221,41.333333333333336,56.0,60.3,46.1,41.6,46.4,,,,,41.5260840241698,,45.833333333333336,36.30425079738824,,,,,
HT,HTI,Haiti,Haiti,1,0,1,2020,,,,,,,70.64722222222223,62.43333333333334,83.65,22.8,89.60000000000001,81.8,83.6,,,,35.430954622877124,53.74623776550831,8.290531335149865,52.833333333333336,26.85371605751699,,,,,
HN,HND,Honduras,Central America,0,0,0,2020,,,,,,,67.04722222222222,61.23333333333333,73.65,70.6,75.9,69.5,51.4,,,,27.30923336895192,48.49200484997717,10.801634877384188,22.6,27.34329374844632,,,,,
JM,JAM,Jamaica,Caribbean,0,0,1,2020,,,,,,,27.29166666666667,12.800000000000002,44.35,16.10000000000001,35.5,17.1,37.9,,,,26.223187939159462,31.569858512439424,15.96111512836778,24.1,33.26177811583065,,,,,
MX,MEX,Mexico,Central America,0,0,0,2020,,,,,,,46.62222222222221,47.53333333333333,50.8,55.4,38.3,46.0,41.7,,,,29.952713262048658,42.42257058131302,22.078882833787468,39.7,15.609399633094156,,,,,
NI,NIC,Nicaragua,Central America,0,0,0,2020,,,,,,,89.6222222222222,98.13333333333333,84.7,96.6,93.7,98.1,66.5,,,,30.38237227130618,50.14110002335809,19.950000000000003,26.166666666666668,25.27172239519995,,,,,
PA,PAN,Panama,Central America,0,0,0,2020,,,,,,,41.88333333333333,33.800000000000004,56.5,27.10000000000001,50.2,42.5,41.2,,,,23.70171930143737,41.506792915421705,17.243801089918257,16.866666666666664,19.189616533742857,,,,,
PY,PRY,Paraguay,South America,0,1,0,2020,,,,,,,54.15555555555556,40.333333333333336,72.2,28.40000000000001,74.0,54.7,55.3,,,,27.789410921933467,46.53484262847321,14.654972752043598,22.5,27.46782830721706,,,,,
PE,PER,Peru,South America,0,0,0,2020,,,,,,,25.45833333333333,15.1,44.85,3.299999999999997,23.200000000000003,21.2,45.1,,,,19.11064030461993,36.33780418761255,7.415803814713897,17.900000000000002,14.788953216153274,,,,,
SR,SUR,Suriname,South America,0,0,1,2020,,,,,,,26.352777777777774,16.566666666666666,39.75,12.400000000000006,16.400000000000002,18.6,54.4,,,,35.54502447526199,47.21957861559397,30.83858540968128,31.3,32.82193387577272,,,,,
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2020,,,,,,,20.91666666666667,13.800000000000006,34.2,15.600000000000009,5.800000000000001,12.7,43.4,,,,30.41825328944406,35.49681373784359,29.34434604904632,24.2,32.63185337088633,,,,,
UY,URY,Uruguay,South America,0,0,0,2020,,,,,,,12.061111111111112,6.066666666666667,16.5,10.700000000000005,6.5,4.6,28.0,,,,32.18945270669939,33.75039012899567,38.65688010899183,32.43333333333333,23.917207255476747,,,,,
VE,VEN,Venezuela,South America,0,0,0,2020,,,,,,,91.89166666666664,92.7,91.75,81.0,98.1,97.9,89.9,,,,70.14399632657933,80.56134355416665,57.1432901907357,96.66666666666669,46.20468489474826,,,,,
