YEAR,ISO3,v2paid,v2paenname,v2pashname,VPARTY
2003.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2003.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2003.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2003.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2004.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2004.0,HTI,5268.0,Lavalas Family,FL,0.9276
2004.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2004.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2004.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2004.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2004.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2004.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2005.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2005.0,HTI,5268.0,Lavalas Family,FL,0.9229999999999999
2005.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2005.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2005.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2005.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2005.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2005.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2006.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2006.0,HTI,5268.0,Lavalas Family,FL,0.9184
2006.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2006.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2006.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2006.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2006.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.559
2006.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2006.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2006.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2006.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2006.0,HTI,6393.0,Haiti in Action,LA,0.34
2006.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2006.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2007.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2007.0,HTI,5268.0,Lavalas Family,FL,0.9138
2007.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2007.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2007.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2007.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2007.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.5455555555555556
2007.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2007.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2007.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2007.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2007.0,HTI,6393.0,Haiti in Action,LA,0.30325
2007.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2007.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2008.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2008.0,HTI,5268.0,Lavalas Family,FL,0.9092
2008.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2008.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2008.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2008.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2008.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.5321111111111112
2008.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2008.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2008.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2008.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2008.0,HTI,6393.0,Haiti in Action,LA,0.2665
2008.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2008.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2009.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2009.0,HTI,5268.0,Lavalas Family,FL,0.9046
2009.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2009.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2009.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2009.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2009.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.5186666666666667
2009.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2009.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2009.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2009.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2009.0,HTI,6393.0,Haiti in Action,LA,0.22975
2009.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2009.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2010.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2010.0,HTI,5268.0,Lavalas Family,FL,0.9
2010.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2010.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2010.0,HTI,5271.0,Inite,INITE,0.363
2010.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2010.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2010.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.5052222222222222
2010.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2010.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2010.0,HTI,5905.0,Alternative for Progress and Democracy,Alternativ,0.135
2010.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2010.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2010.0,HTI,6320.0,Together We Are Strong,ANF,0.341
2010.0,HTI,6393.0,Haiti in Action,LA,0.193
2010.0,HTI,6394.0,Lanvi Organisation,LO,0.342
2010.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2010.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2011.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2011.0,HTI,5268.0,Lavalas Family,FL,0.8954
2011.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2011.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2011.0,HTI,5271.0,Inite,INITE,0.363
2011.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2011.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2011.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.4917777777777778
2011.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2011.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2011.0,HTI,5905.0,Alternative for Progress and Democracy,Alternativ,0.135
2011.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2011.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2011.0,HTI,6320.0,Together We Are Strong,ANF,0.341
2011.0,HTI,6393.0,Haiti in Action,LA,0.2136
2011.0,HTI,6394.0,Lanvi Organisation,LO,0.342
2011.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2011.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2012.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2012.0,HTI,5268.0,Lavalas Family,FL,0.8908
2012.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2012.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2012.0,HTI,5271.0,Inite,INITE,0.363
2012.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2012.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2012.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.4783333333333334
2012.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2012.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2012.0,HTI,5905.0,Alternative for Progress and Democracy,Alternativ,0.135
2012.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2012.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2012.0,HTI,6320.0,Together We Are Strong,ANF,0.341
2012.0,HTI,6393.0,Haiti in Action,LA,0.2342
2012.0,HTI,6394.0,Lanvi Organisation,LO,0.342
2012.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2012.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2013.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2013.0,HTI,5268.0,Lavalas Family,FL,0.8862
2013.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2013.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2013.0,HTI,5271.0,Inite,INITE,0.363
2013.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2013.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2013.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.4648888888888889
2013.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2013.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2013.0,HTI,5905.0,Alternative for Progress and Democracy,Alternativ,0.135
2013.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2013.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2013.0,HTI,6320.0,Together We Are Strong,ANF,0.341
2013.0,HTI,6393.0,Haiti in Action,LA,0.2548
2013.0,HTI,6394.0,Lanvi Organisation,LO,0.342
2013.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2013.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2014.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
2014.0,HTI,5268.0,Lavalas Family,FL,0.8815999999999999
2014.0,HTI,5269.0,National Front for Change and Democracy,FNCD,0.918
2014.0,HTI,5270.0,Fusion of Haitian Social Democrats,FHSD,0.341
2014.0,HTI,5271.0,Inite,INITE,0.363
2014.0,HTI,5274.0,Democratic Alliance Party,ALY,0.324
2014.0,HTI,5601.0,Rally of Progressive National Democrats,RDNP,0.207
2014.0,HTI,5602.0,Lavalas Political Organization / Struggling People's Organization,OPL,0.4514444444444444
2014.0,HTI,5828.0,Front for Hope,Lespwa,0.505
2014.0,HTI,5829.0,Christian National Union for the Reconstruction of Haiti,UNCRH,0.312
2014.0,HTI,5905.0,Alternative for Progress and Democracy,Alternativ,0.135
2014.0,HTI,6068.0,National Agricultural Industrial Party,PAIN,0.241
2014.0,HTI,6216.0,Christian-Democratic Party of Haiti,PDCH,0.244
2014.0,HTI,6320.0,Together We Are Strong,ANF,0.341
2014.0,HTI,6393.0,Haiti in Action,LA,0.2754
2014.0,HTI,6394.0,Lanvi Organisation,LO,0.342
2014.0,HTI,6716.0,Mobilization for National Development,MDN,0.118
2014.0,HTI,7251.0,National Cobite Movement,MKN,0.201
2015.0,HTI,5267.0,National Alliance for Democracy and Progress,ANDP,0.061
